MEASURE,REGION_TYPE,ASGS_2021,FREQ,TIME_PERIOD,value
ERP,SA2,114011280,A,2021,4656
ERP,SA2,114011280,A,2022,4695
ERP,SA2,114011280,A,2023,4765
ERP,SA2,114011280,A,2024,4881
ERP,SA2,114011280,A,2025,4962
ERP,SA2,114021289,A,2016,6728
ERP,SA2,114021289,A,2017,6843
ERP,SA2,114021289,A,2018,6941
ERP,SA2,114021289,A,2019,7056
ERP,SA2,114021289,A,2020,7128
ERP,SA2,114021289,A,2021,7201
ERP,SA2,114021289,A,2022,7210
ERP,SA2,114021289,A,2023,7276
ERP,SA2,114021289,A,2024,7360
ERP,SA2,114021289,A,2025,7453
ERP,SA2,115011555,A,2016,12312
ERP,SA2,115011555,A,2017,12403
ERP,SA2,115011555,A,2018,12434
ERP,SA2,115011555,A,2019,12450
ERP,SA2,115011555,A,2020,12420
ERP,SA2,115011555,A,2021,12215
ERP,SA2,115011555,A,2022,12271
ERP,SA2,115011555,A,2023,12539
ERP,SA2,115011555,A,2024,12588
ERP,SA2,115011555,A,2025,12973
ERP,SA2,116031316,A,2016,21283
ERP,SA2,116031316,A,2017,21909
ERP,SA2,116031316,A,2018,22253
ERP,SA2,116031316,A,2019,22425
ERP,SA2,116031316,A,2020,22238
ERP,SA2,116031316,A,2021,21873
ERP,SA2,116031316,A,2022,21969
ERP,SA2,116031316,A,2023,22285
ERP,SA2,116031316,A,2024,22677
ERP,SA2,116031316,A,2025,22894
ERP,SA2,117021327,A,2016,21342
ERP,SA2,117021327,A,2017,21501
ERP,SA2,117021327,A,2018,21672
ERP,SA2,117021327,A,2019,21376
ERP,SA2,117021327,A,2020,21043
ERP,SA2,117021327,A,2021,20073
ERP,SA2,117021327,A,2022,20027
ERP,SA2,117021327,A,2023,20721
ERP,SA2,117021327,A,2024,21011
ERP,SA2,117021327,A,2025,21224
ERP,SA2,118011345,A,2016,16280
ERP,SA2,118011345,A,2017,16260
ERP,SA2,118011345,A,2018,16065
ERP,SA2,118011345,A,2019,15946
ERP,SA2,118011345,A,2020,15653
ERP,SA2,118011345,A,2021,14931
ERP,SA2,118011345,A,2022,14854
ERP,SA2,118011345,A,2023,15305
ERP,SA2,118011345,A,2024,15570
ERP,SA2,118011345,A,2025,15694
ERP,SA2,118011650,A,2016,10923
ERP,SA2,118011650,A,2017,10905
ERP,SA2,118011650,A,2018,10749
ERP,SA2,118011650,A,2019,10605
ERP,SA2,118011650,A,2020,10477
ERP,SA2,118011650,A,2021,10051
ERP,SA2,118011650,A,2022,10018
ERP,SA2,118011650,A,2023,10282
ERP,SA2,118011650,A,2024,10265
ERP,SA2,118011650,A,2025,10216
ERP,SA2,119011656,A,2016,12881
ERP,SA2,119011656,A,2017,13043
ERP,SA2,119011656,A,2018,13295
ERP,SA2,119011656,A,2019,13488
ERP,SA2,119011656,A,2020,13530
ERP,SA2,119011656,A,2021,13448
ERP,SA2,119011656,A,2022,13316
ERP,SA2,119011656,A,2023,13512
ERP,SA2,119011656,A,2024,13624
ERP,SA2,119011656,A,2025,13794
ERP,SA2,119031372,A,2016,18766
ERP,SA2,119031372,A,2017,19377
ERP,SA2,119031372,A,2018,19765
ERP,SA2,119031372,A,2019,19998
ERP,SA2,119031372,A,2020,20180
ERP,SA2,119031372,A,2021,20274
ERP,SA2,119031372,A,2022,20344
ERP,SA2,119031372,A,2023,20723
ERP,SA2,119031372,A,2024,20862
ERP,SA2,119031372,A,2025,21067
ERP,SA2,119041379,A,2016,16807
ERP,SA2,119041379,A,2017,16920
ERP,SA2,119041379,A,2018,16881
ERP,SA2,119041379,A,2019,16833
ERP,SA2,119041379,A,2020,16699
ERP,SA2,119041379,A,2021,16246
ERP,SA2,119041379,A,2022,16391
ERP,SA2,119041379,A,2023,16925
ERP,SA2,119041379,A,2024,17322
ERP,SA2,119041379,A,2025,17669
ERP,SA2,119041668,A,2016,15947
ERP,SA2,119041668,A,2017,16325
ERP,SA2,119041668,A,2018,16429
ERP,SA2,119041668,A,2019,16648
ERP,SA2,119041668,A,2020,16696
ERP,SA2,119041668,A,2021,16676
ERP,SA2,119041668,A,2022,16787
ERP,SA2,119041668,A,2023,17460
ERP,SA2,119041668,A,2024,17890
ERP,SA2,119041668,A,2025,18213
ERP,SA2,120031677,A,2016,11931
ERP,SA2,120031677,A,2017,12120
ERP,SA2,120031677,A,2018,12271
ERP,SA2,120031677,A,2019,12378
ERP,SA2,120031677,A,2020,12489
ERP,SA2,120031677,A,2021,12283
ERP,SA2,120031677,A,2022,12241
ERP,SA2,120031677,A,2023,12598
ERP,SA2,120031677,A,2024,12892
ERP,SA2,120031677,A,2025,13056
ERP,SA2,121021404,A,2016,12011
ERP,SA2,121021404,A,2017,12044
ERP,SA2,121021404,A,2018,12048
ERP,SA2,121021404,A,2019,12025
ERP,SA2,121021404,A,2020,11985
ERP,SA2,121021404,A,2021,11795
ERP,SA2,121021404,A,2022,11774
ERP,SA2,121021404,A,2023,11783
ERP,SA2,121021404,A,2024,11742
ERP,SA2,121021404,A,2025,11761
ERP,SA2,122021421,A,2016,11157
ERP,SA2,122021421,A,2017,11236
ERP,SA2,122021421,A,2018,11312
ERP,SA2,122021421,A,2019,11360
ERP,SA2,122021421,A,2020,11344
ERP,SA2,122021421,A,2021,11261
ERP,SA2,122021421,A,2022,11198
ERP,SA2,122021421,A,2023,11316
ERP,SA2,122021421,A,2024,11349
ERP,SA2,122021421,A,2025,11426
ERP,SA2,123021438,A,2016,20924
ERP,SA2,123021438,A,2017,20905
ERP,SA2,123021438,A,2018,20940
ERP,SA2,123021438,A,2019,20911
ERP,SA2,123021438,A,2020,20776
ERP,SA2,123021438,A,2021,20390
ERP,SA2,123021438,A,2022,20151
ERP,SA2,123021438,A,2023,20334
ERP,SA2,123021438,A,2024,20481
ERP,SA2,123021438,A,2025,20468
ERP,SA2,124011450,A,2016,19448
ERP,SA2,124011450,A,2017,19446
ERP,SA2,124011450,A,2018,19424
ERP,SA2,124011450,A,2019,19358
ERP,SA2,124011450,A,2020,19282
ERP,SA2,124011450,A,2021,19045
ERP,SA2,124011450,A,2022,19089
ERP,SA2,124011450,A,2023,19221
ERP,SA2,124011450,A,2024,19267
ERP,SA2,124011450,A,2025,19277
ERP,SA2,124031459,A,2016,14572
ERP,SA2,124031459,A,2017,14497
ERP,SA2,124031459,A,2018,14387
ERP,SA2,124031459,A,2019,14264
ERP,SA2,124031459,A,2020,14140
ERP,SA2,124031459,A,2021,13952
ERP,SA2,124031459,A,2022,13849
ERP,SA2,124031459,A,2023,13844
ERP,SA2,124031459,A,2024,13839
ERP,SA2,124031459,A,2025,13936
ERP,SA2,124051581,A,2016,16497
ERP,SA2,124051581,A,2017,16792
ERP,SA2,124051581,A,2018,17073
ERP,SA2,124051581,A,2019,17304
ERP,SA2,124051581,A,2020,17434
ERP,SA2,124051581,A,2021,17474
ERP,SA2,124051581,A,2022,17712
ERP,SA2,124051581,A,2023,17976
ERP,SA2,124051581,A,2024,18642
ERP,SA2,124051581,A,2025,18757
ERP,SA2,125011710,A,2016,9160
ERP,SA2,125011710,A,2017,11373
ERP,SA2,125011710,A,2018,13752
ERP,SA2,125011710,A,2019,16444
ERP,SA2,125011710,A,2020,18598
ERP,SA2,125011710,A,2021,20682
ERP,SA2,125011710,A,2022,22034
ERP,SA2,125011710,A,2023,22861
ERP,SA2,125011710,A,2024,23561
ERP,SA2,125011710,A,2025,24852
ERP,SA2,125031716,A,2016,7094
ERP,SA2,125031716,A,2017,7204
ERP,SA2,125031716,A,2018,7254
ERP,SA2,125031716,A,2019,7311
ERP,SA2,125031716,A,2020,7341
ERP,SA2,125031716,A,2021,7337
ERP,SA2,125031716,A,2022,7419
ERP,SA2,125031716,A,2023,7567
ERP,SA2,125031716,A,2024,7637
ERP,SA2,125031716,A,2025,7691
ERP,SA2,126011720,A,2016,11222
ERP,SA2,126011720,A,2017,11515
ERP,SA2,126011720,A,2018,12614
ERP,SA2,126011720,A,2019,13695
ERP,SA2,126011720,A,2020,14318
ERP,SA2,126011720,A,2021,14463
ERP,SA2,126011720,A,2022,14883
ERP,SA2,126011720,A,2023,15301
ERP,SA2,126011720,A,2024,15620
ERP,SA2,126011720,A,2025,15733
ERP,SA2,126021723,A,2016,18952
ERP,SA2,126021723,A,2017,19181
ERP,SA2,126021723,A,2018,19317
ERP,SA2,126021723,A,2019,19453
ERP,SA2,126021723,A,2020,19510
ERP,SA2,126021723,A,2021,19071
ERP,SA2,126021723,A,2022,19168
ERP,SA2,126021723,A,2023,19724
ERP,SA2,126021723,A,2024,20031
ERP,SA2,126021723,A,2025,20278
ERP,SA2,128011531,A,2016,16756
ERP,SA2,128011531,A,2017,16705
ERP,SA2,128011531,A,2018,16652
ERP,SA2,128011531,A,2019,16602
ERP,SA2,128011531,A,2020,16537
ERP,SA2,128011531,A,2021,16469
ERP,SA2,128011531,A,2022,16461
ERP,SA2,128011531,A,2023,16483
ERP,SA2,128011531,A,2024,16550
ERP,SA2,128011531,A,2025,16620
ERP,SA2,128021536,A,2016,21839
ERP,SA2,128021536,A,2017,21967
ERP,SA2,128021536,A,2018,22091
ERP,SA2,128021536,A,2019,22178
ERP,SA2,128021536,A,2020,22206
ERP,SA2,128021536,A,2021,22157
ERP,SA2,128021536,A,2022,22270
ERP,SA2,128021536,A,2023,22549
ERP,SA2,128021536,A,2024,22787
ERP,SA2,128021536,A,2025,22878
ERP,SA2,201031017,A,2016,5278
ERP,SA2,201031017,A,2017,5345
ERP,SA2,201031017,A,2018,5398
ERP,SA2,201031017,A,2019,5401
ERP,SA2,201031017,A,2020,5383
ERP,SA2,201031017,A,2021,5479
ERP,SA2,201031017,A,2022,5551
ERP,SA2,201031017,A,2023,5624
ERP,SA2,201031017,A,2024,5679
ERP,SA2,201031017,A,2025,5714
ERP,SA2,202011019,A,2016,12130
ERP,SA2,202011019,A,2017,12303
ERP,SA2,202011019,A,2018,12468
ERP,SA2,202011019,A,2019,12631
ERP,SA2,202011019,A,2020,12800
ERP,SA2,202011019,A,2021,12932
ERP,SA2,202011019,A,2022,13078
ERP,SA2,202011019,A,2023,13270
ERP,SA2,202011019,A,2024,13448
ERP,SA2,202011019,A,2025,13523
ERP,SA2,203031049,A,2016,5261
ERP,SA2,203031049,A,2017,5382
ERP,SA2,203031049,A,2018,5524
ERP,SA2,203031049,A,2019,5679
ERP,SA2,203031049,A,2020,5892
ERP,SA2,203031049,A,2021,6192
ERP,SA2,203031049,A,2022,6262
ERP,SA2,203031049,A,2023,6201
ERP,SA2,203031049,A,2024,6261
ERP,SA2,203031049,A,2025,6307
ERP,SA2,203031489,A,2016,7991
ERP,SA2,203031489,A,2017,8663
ERP,SA2,203031489,A,2018,9340
ERP,SA2,203031489,A,2019,10023
ERP,SA2,203031489,A,2020,10708
ERP,SA2,203031489,A,2021,11326
ERP,SA2,203031489,A,2022,12185
ERP,SA2,203031489,A,2023,13265
ERP,SA2,203031489,A,2024,14374
ERP,SA2,203031489,A,2025,15749
ERP,SA2,204031072,A,2016,6014
ERP,SA2,204031072,A,2017,6045
ERP,SA2,204031072,A,2018,6078
ERP,SA2,204031072,A,2019,6117
ERP,SA2,204031072,A,2020,6142
ERP,SA2,204031072,A,2021,6156
ERP,SA2,204031072,A,2022,6125
ERP,SA2,204031072,A,2023,6169
ERP,SA2,204031072,A,2024,6141
ERP,SA2,204031072,A,2025,6155
ERP,SA2,205021085,A,2016,6497
ERP,SA2,205021085,A,2017,6507
ERP,SA2,205021085,A,2018,6533
ERP,SA2,205021085,A,2019,6570
ERP,SA2,205021085,A,2020,6619
ERP,SA2,205021085,A,2021,6693
ERP,SA2,205021085,A,2022,6668
ERP,SA2,205021085,A,2023,6651
ERP,SA2,205021085,A,2024,6671
ERP,SA2,205021085,A,2025,6727
ERP,SA2,205041098,A,2016,4643
ERP,SA2,205041098,A,2017,4639
ERP,SA2,205041098,A,2018,4627
ERP,SA2,205041098,A,2019,4632
ERP,SA2,205041098,A,2020,4657
ERP,SA2,205041098,A,2021,4693
ERP,SA2,205041098,A,2022,4718
ERP,SA2,205041098,A,2023,4797
ERP,SA2,205041098,A,2024,4909
ERP,SA2,205041098,A,2025,4972
ERP,SA2,206031116,A,2016,15158
ERP,SA2,206031116,A,2017,15495
ERP,SA2,206031116,A,2018,15778
ERP,SA2,206031116,A,2019,16093
ERP,SA2,206031116,A,2020,16639
ERP,SA2,206031116,A,2021,16400
ERP,SA2,206031116,A,2022,16547
ERP,SA2,206031116,A,2023,17157
ERP,SA2,206031116,A,2024,17752
ERP,SA2,206031116,A,2025,17965
ERP,SA2,206041117,A,2016,20242
ERP,SA2,206041117,A,2017,20651
ERP,SA2,206041117,A,2018,20831
ERP,SA2,206041117,A,2019,21029
ERP,SA2,206041117,A,2020,20865
ERP,SA2,206041117,A,2021,17064
ERP,SA2,206041117,A,2022,17942
ERP,SA2,206041117,A,2023,21321
ERP,SA2,206041117,A,2024,23758
ERP,SA2,206041117,A,2025,25267
ERP,SA2,206051514,A,2016,15152
ERP,SA2,206051514,A,2017,15378
ERP,SA2,206051514,A,2018,15650
ERP,SA2,206051514,A,2019,15767
ERP,SA2,206051514,A,2020,15648
ERP,SA2,206051514,A,2021,14090
ERP,SA2,206051514,A,2022,14211
ERP,SA2,206051514,A,2023,15419
ERP,SA2,206051514,A,2024,15944
ERP,SA2,206051514,A,2025,16298
ERP,SA2,206061138,A,2016,14036
ERP,SA2,206061138,A,2017,13964
ERP,SA2,206061138,A,2018,13957
ERP,SA2,206061138,A,2019,13916
ERP,SA2,206061138,A,2020,13644
ERP,SA2,206061138,A,2021,13096
ERP,SA2,206061138,A,2022,13081
ERP,SA2,206061138,A,2023,13297
ERP,SA2,206061138,A,2024,13439
ERP,SA2,206061138,A,2025,13610
ERP,SA2,206071517,A,2016,18420
ERP,SA2,206071517,A,2017,18744
ERP,SA2,206071517,A,2018,18963
ERP,SA2,206071517,A,2019,19082
ERP,SA2,206071517,A,2020,18929
ERP,SA2,206071517,A,2021,17977
ERP,SA2,206071517,A,2022,17762
ERP,SA2,206071517,A,2023,18591
ERP,SA2,206071517,A,2024,19092
ERP,SA2,206071517,A,2025,19225
ERP,SA2,207021156,A,2016,11565
ERP,SA2,207021156,A,2017,11585
ERP,SA2,207021156,A,2018,11631
ERP,SA2,207021156,A,2019,11626
ERP,SA2,207021156,A,2020,11657
ERP,SA2,207021156,A,2021,11370
ERP,SA2,207021156,A,2022,11419
ERP,SA2,207021156,A,2023,11629
ERP,SA2,207021156,A,2024,11730
ERP,SA2,207021156,A,2025,11810
ERP,SA2,208021176,A,2016,19091
ERP,SA2,208021176,A,2017,19288
ERP,SA2,208021176,A,2018,19551
ERP,SA2,208021176,A,2019,19686
ERP,SA2,208021176,A,2020,19676
ERP,SA2,208021176,A,2021,18791
ERP,SA2,208021176,A,2022,18910
ERP,SA2,208021176,A,2023,20056
ERP,SA2,208021176,A,2024,20837
ERP,SA2,208021176,A,2025,21266
ERP,SA2,208021180,A,2016,8038
ERP,SA2,208021180,A,2017,8057
ERP,SA2,208021180,A,2018,7996
ERP,SA2,208021180,A,2019,7927
ERP,SA2,208021180,A,2020,7957
ERP,SA2,208021180,A,2021,7642
ERP,SA2,208021180,A,2022,7644
ERP,SA2,208021180,A,2023,7913
ERP,SA2,208021180,A,2024,8053
ERP,SA2,208021180,A,2025,8132
ERP,SA2,209021526,A,2016,14771
ERP,SA2,209021526,A,2017,14935
ERP,SA2,209021526,A,2018,14964
ERP,SA2,209021526,A,2019,14946
ERP,SA2,209021526,A,2020,14798
ERP,SA2,209021526,A,2021,14244
ERP,SA2,209021526,A,2022,14233
ERP,SA2,209021526,A,2023,14692
ERP,SA2,209021526,A,2024,15104
ERP,SA2,209021526,A,2025,15350
ERP,SA2,209031211,A,2016,3984
ERP,SA2,209031211,A,2017,4049
ERP,SA2,209031211,A,2018,4121
ERP,SA2,209031211,A,2019,4153
ERP,SA2,209031211,A,2020,4172
ERP,SA2,209031211,A,2021,4237
ERP,SA2,209031211,A,2022,4291
ERP,SA2,209031211,A,2023,4329
ERP,SA2,209031211,A,2024,4369
ERP,SA2,209031211,A,2025,4419
ERP,SA2,209041532,A,2016,8360
ERP,SA2,209041532,A,2017,9415
ERP,SA2,209041532,A,2018,10131
ERP,SA2,209041532,A,2019,10991
ERP,SA2,209041532,A,2020,11640
ERP,SA2,209041532,A,2021,12086
ERP,SA2,209041532,A,2022,12538
ERP,SA2,209041532,A,2023,12994
ERP,SA2,209041532,A,2024,13483
ERP,SA2,209041532,A,2025,13854
ERP,SA2,210031237,A,2016,14460
ERP,SA2,210031237,A,2017,14673
ERP,SA2,210031237,A,2018,14795
ERP,SA2,210031237,A,2019,14917
ERP,SA2,210031237,A,2020,14781
ERP,SA2,210031237,A,2021,14184
ERP,SA2,210031237,A,2022,14160
ERP,SA2,210031237,A,2023,14667
ERP,SA2,210031237,A,2024,14900
ERP,SA2,210031237,A,2025,15096
ERP,SA2,210041540,A,2016,13653
ERP,SA2,210041540,A,2017,14035
ERP,SA2,210041540,A,2018,14402
ERP,SA2,210041540,A,2019,14719
ERP,SA2,210041540,A,2020,15046
ERP,SA2,210041540,A,2021,15103
ERP,SA2,210041540,A,2022,15464
ERP,SA2,210041540,A,2023,16011
ERP,SA2,210041540,A,2024,16773
ERP,SA2,210041540,A,2025,17683
ERP,SA2,210051243,A,2016,17122
ERP,SA2,210051243,A,2017,17170
ERP,SA2,210051243,A,2018,17185
ERP,SA2,210051243,A,2019,17146
ERP,SA2,210051243,A,2020,16885
ERP,SA2,210051243,A,2021,16245
ERP,SA2,210051243,A,2022,15858
ERP,SA2,210051243,A,2023,16188
ERP,SA2,210051243,A,2024,16389
ERP,SA2,210051243,A,2025,16386
ERP,SA2,211011446,A,2016,22918
ERP,SA2,211011446,A,2017,23237
ERP,SA2,211011446,A,2018,23425
ERP,SA2,211011446,A,2019,23697
ERP,SA2,211011446,A,2020,23924
ERP,SA2,211011446,A,2021,23837
ERP,SA2,211011446,A,2022,23829
ERP,SA2,211011446,A,2023,24161
ERP,SA2,211011446,A,2024,24512
ERP,SA2,211011446,A,2025,24763
ERP,SA2,211041269,A,2016,11074
ERP,SA2,211041269,A,2017,11197
ERP,SA2,211041269,A,2018,11260
ERP,SA2,211041269,A,2019,11204
ERP,SA2,211041269,A,2020,11166
ERP,SA2,211041269,A,2021,10866
ERP,SA2,211041269,A,2022,10853
ERP,SA2,211041269,A,2023,11008
ERP,SA2,211041269,A,2024,11179
ERP,SA2,211041269,A,2025,11256
ERP,SA2,212011549,A,2016,14491
ERP,SA2,212011549,A,2017,14965
ERP,SA2,212011549,A,2018,15322
ERP,SA2,212011549,A,2019,15545
ERP,SA2,212011549,A,2020,15625
ERP,SA2,212011549,A,2021,15622
ERP,SA2,212011549,A,2022,15762
ERP,SA2,212011549,A,2023,15984
ERP,SA2,212011549,A,2024,16320
ERP,SA2,212011549,A,2025,16593
ERP,SA2,212031303,A,2016,9116
ERP,SA2,212031303,A,2017,9578
ERP,SA2,212031303,A,2018,10722
ERP,SA2,212031303,A,2019,12870
ERP,SA2,212031303,A,2020,15388
ERP,SA2,212031303,A,2021,17641
ERP,SA2,212031303,A,2022,19700
ERP,SA2,212031303,A,2023,21817
ERP,SA2,212031303,A,2024,24522
ERP,SA2,212031303,A,2025,27368
ERP,SA2,212031560,A,2016,12262
ERP,SA2,212031560,A,2017,12390
ERP,SA2,212031560,A,2018,12452
ERP,SA2,212031560,A,2019,12428
ERP,SA2,212031560,A,2020,12327
ERP,SA2,212031560,A,2021,12042
ERP,SA2,212031560,A,2022,11965
ERP,SA2,212031560,A,2023,12170
ERP,SA2,212031560,A,2024,12295
ERP,SA2,212031560,A,2025,12313
ERP,SA2,212051568,A,2016,12585
ERP,SA2,212051568,A,2017,13121
ERP,SA2,212051568,A,2018,13524
ERP,SA2,212051568,A,2019,13834
ERP,SA2,212051568,A,2020,14027
ERP,SA2,212051568,A,2021,12276
ERP,SA2,212051568,A,2022,12884
ERP,SA2,212051568,A,2023,14164
ERP,SA2,212051568,A,2024,14977
ERP,SA2,212051568,A,2025,15483
ERP,SA2,213031350,A,2016,9711
ERP,SA2,213031350,A,2017,9777
ERP,SA2,213031350,A,2018,9813
ERP,SA2,213031350,A,2019,9815
ERP,SA2,213031350,A,2020,9724
ERP,SA2,213031350,A,2021,9363
ERP,SA2,213031350,A,2022,9335
ERP,SA2,213031350,A,2023,9534
ERP,SA2,213031350,A,2024,9722
ERP,SA2,213031350,A,2025,9748
ERP,SA2,213041353,A,2016,20989
ERP,SA2,213041353,A,2017,21776
ERP,SA2,213041353,A,2018,22493
ERP,SA2,213041353,A,2019,23360
ERP,SA2,213041353,A,2020,24263
ERP,SA2,213041353,A,2021,25057
ERP,SA2,213041353,A,2022,25618
ERP,SA2,213041353,A,2023,26033
ERP,SA2,213041353,A,2024,26531
ERP,SA2,213041353,A,2025,27182
ERP,SA2,213051583,A,2016,25324
ERP,SA2,213051583,A,2017,26468
ERP,SA2,213051583,A,2018,27272
ERP,SA2,213051583,A,2019,27895
ERP,SA2,213051583,A,2020,28306
ERP,SA2,213051583,A,2021,28594
ERP,SA2,213051583,A,2022,28649
ERP,SA2,213051583,A,2023,29230
ERP,SA2,213051583,A,2024,29337
ERP,SA2,213051583,A,2025,29246
ERP,SA2,214011370,A,2016,21549
ERP,SA2,214011370,A,2017,21823
ERP,SA2,214011370,A,2018,22045
ERP,SA2,214011370,A,2019,22195
ERP,SA2,214011370,A,2020,22391
ERP,SA2,214011370,A,2021,22264
ERP,SA2,214011370,A,2022,22386
ERP,SA2,214011370,A,2023,22858
ERP,SA2,214011370,A,2024,23286
ERP,SA2,214011370,A,2025,23464
ERP,SA2,214021592,A,2016,9867
ERP,SA2,214021592,A,2017,10130
ERP,SA2,214021592,A,2018,10426
ERP,SA2,214021592,A,2019,10665
ERP,SA2,214021592,A,2020,10719
ERP,SA2,214021592,A,2021,10638
ERP,SA2,214021592,A,2022,10621
ERP,SA2,214021592,A,2023,10746
ERP,SA2,214021592,A,2024,10794
ERP,SA2,214021592,A,2025,10900
ERP,SA2,215021398,A,2016,3747
ERP,SA2,215021398,A,2017,3736
ERP,SA2,215021398,A,2018,3727
ERP,SA2,215021398,A,2019,3727
ERP,SA2,215021398,A,2020,3736
ERP,SA2,215021398,A,2021,3711
ERP,SA2,215021398,A,2022,3721
ERP,SA2,215021398,A,2023,3739
ERP,SA2,215021398,A,2024,3775
ERP,SA2,215021398,A,2025,3779
ERP,SA2,216011410,A,2016,4076
ERP,SA2,216011410,A,2017,4070
ERP,SA2,216011410,A,2018,4079
ERP,SA2,216011410,A,2019,4094
ERP,SA2,216011410,A,2020,4129
ERP,SA2,216011410,A,2021,4168
ERP,SA2,216011410,A,2022,4144
ERP,SA2,216011410,A,2023,4165
ERP,SA2,216011410,A,2024,4179
ERP,SA2,216011410,A,2025,4210
ERP,SA2,217031476,A,2016,3556
ERP,SA2,217031476,A,2017,3635
ERP,SA2,217031476,A,2018,3710
ERP,SA2,217031476,A,2019,3802
ERP,SA2,217031476,A,2020,3911
ERP,SA2,217031476,A,2021,3979
ERP,SA2,217031476,A,2022,3965
ERP,SA2,217031476,A,2023,3969
ERP,SA2,217031476,A,2024,3926
ERP,SA2,217031476,A,2025,3974
ERP,SA2,301021011,A,2016,8204
ERP,SA2,301021011,A,2017,8295
ERP,SA2,301021011,A,2018,8374
ERP,SA2,301021011,A,2019,8411
ERP,SA2,301021011,A,2020,8426
ERP,SA2,301021011,A,2021,8459
ERP,SA2,301021011,A,2022,8536
ERP,SA2,301021011,A,2023,8587
ERP,SA2,301021011,A,2024,8698
ERP,SA2,301021011,A,2025,8742
ERP,SA2,302011023,A,2016,8495
ERP,SA2,302011023,A,2017,8824
ERP,SA2,302011023,A,2018,9207
ERP,SA2,302011023,A,2019,9612
ERP,SA2,302011023,A,2020,10177
ERP,SA2,302011023,A,2021,10619
ERP,SA2,302011023,A,2022,11005
ERP,SA2,302011023,A,2023,11308
ERP,SA2,302011023,A,2024,11655
ERP,SA2,302011023,A,2025,11888
ERP,SA2,302021032,A,2016,6811
ERP,SA2,302021032,A,2017,6859
ERP,SA2,302021032,A,2018,6900
ERP,SA2,302021032,A,2019,6949
ERP,SA2,302021032,A,2020,7008
ERP,SA2,302021032,A,2021,7016
ERP,SA2,302021032,A,2022,7075
ERP,SA2,302021032,A,2023,7212
ERP,SA2,302021032,A,2024,7373
ERP,SA2,302021032,A,2025,7421
ERP,SA2,303021055,A,2016,9606
ERP,SA2,303021055,A,2017,9883
ERP,SA2,303021055,A,2018,10177
ERP,SA2,303021055,A,2019,10495
ERP,SA2,303021055,A,2020,10714
ERP,SA2,303021055,A,2021,10713
ERP,SA2,303021055,A,2022,10882
ERP,SA2,303021055,A,2023,11184
ERP,SA2,303021055,A,2024,11474
ERP,SA2,303021055,A,2025,11607
ERP,SA2,303021059,A,2016,9988
ERP,SA2,303021059,A,2017,10101
ERP,SA2,303021059,A,2018,10198
ERP,SA2,303021059,A,2019,10285
ERP,SA2,303021059,A,2020,10331
ERP,SA2,303021059,A,2021,10339
ERP,SA2,303021059,A,2022,10470
ERP,SA2,303021059,A,2023,10662
ERP,SA2,303021059,A,2024,10831
ERP,SA2,303021059,A,2025,10950
ERP,SA2,304011081,A,2016,7836
ERP,SA2,304011081,A,2017,7814
ERP,SA2,304011081,A,2018,7761
ERP,SA2,304011081,A,2019,7746
ERP,SA2,304011081,A,2020,7827
ERP,SA2,304011081,A,2021,7727
ERP,SA2,304011081,A,2022,7687
ERP,SA2,304011081,A,2023,7749
ERP,SA2,304011081,A,2024,7861
ERP,SA2,304011081,A,2025,7925
ERP,SA2,304021090,A,2016,9172
ERP,SA2,304021090,A,2017,9344
ERP,SA2,304021090,A,2018,9380
ERP,SA2,304021090,A,2019,9531
ERP,SA2,304021090,A,2020,9593
ERP,SA2,304021090,A,2021,9538
ERP,SA2,304021090,A,2022,9625
ERP,SA2,304021090,A,2023,9862
ERP,SA2,304021090,A,2024,10072
ERP,SA2,304021090,A,2025,10170
ERP,SA2,305021113,A,2016,4464
ERP,SA2,305021113,A,2017,4545
ERP,SA2,305021113,A,2018,4584
ERP,SA2,305021113,A,2019,4637
ERP,SA2,305021113,A,2020,4626
ERP,SA2,305021113,A,2021,4616
ERP,SA2,305021113,A,2022,4634
ERP,SA2,305021113,A,2023,4755
ERP,SA2,305021113,A,2024,4828
ERP,SA2,305021113,A,2025,4885
ERP,SA2,305031129,A,2016,4158
ERP,SA2,305031129,A,2017,4165
ERP,SA2,305031129,A,2018,4150
ERP,SA2,305031129,A,2019,4128
ERP,SA2,305031129,A,2020,4101
ERP,SA2,305031129,A,2021,4086
ERP,SA2,305031129,A,2022,4036
ERP,SA2,305031129,A,2023,4078
ERP,SA2,305031129,A,2024,4136
ERP,SA2,305031129,A,2025,4168
ERP,SA2,306021157,A,2016,4938
ERP,SA2,306021157,A,2017,4990
ERP,SA2,306021157,A,2018,5037
ERP,SA2,306021157,A,2019,5087
ERP,SA2,306021157,A,2020,5166
ERP,SA2,306021157,A,2021,5187
ERP,SA2,306021157,A,2022,5186
ERP,SA2,306021157,A,2023,5205
ERP,SA2,306021157,A,2024,5249
ERP,SA2,306021157,A,2025,5252
ERP,SA2,306031160,A,2016,8029
ERP,SA2,306031160,A,2017,8041
ERP,SA2,306031160,A,2018,8080
ERP,SA2,306031160,A,2019,8057
ERP,SA2,306031160,A,2020,8105
ERP,SA2,306031160,A,2021,8080
ERP,SA2,306031160,A,2022,8095
ERP,SA2,306031160,A,2023,8165
ERP,SA2,306031160,A,2024,8234
ERP,SA2,306031160,A,2025,8281
ERP,SA2,307021179,A,2016,8661
ERP,SA2,307021179,A,2017,8827
ERP,SA2,307021179,A,2018,8942
